UniqueCount	AmbigCount
115	0
4	0
501	0
26	0
3	0
0	9
0	9
0	0
64	0
5	0
57	0
27	0
4	0
0	0
0	0
0	0
3	0
0	0
288	0
68	0
0	0
758	0
3	0
6	0
0	0
30	0
31	0
0	1
0	0
0	0
0	1
0	0
1	0
1	0
0	0
0	0
0	0
4	0
0	0
0	1
0	1
4	0
6	0
5	0
1	0
0	0
33	0
0	0
17	0
0	0
0	0
2	0
0	93
1	93
0	0
1	0
0	0
8	0
0	0
0	0
5	0
11	0
123	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	2
0	0
0	0
0	2
0	0
5	0
0	116
0	116
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
83	0
0	16
0	16
0	16
0	16
0	0
0	0
0	0
0	29
0	29
0	29
6	0
0	0
0	17
0	17
0	20
0	20
9	0
259	0
1	0
0	0
0	0
2	0
90	0
34	0
11	0
38	0
83	0
75	0
1	0
12	0
2	0
0	37
0	37
56	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
27	0
0	13
0	13
0	13
0	13
0	13
1	0
3	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
2	0
10	0
41	0
12	0
6	0
3	0
20	0
52	0
0	0
10	0
0	0
0	0
13	0
0	0
0	0
235	0
13	0
57	0
60	0
0	0
234	0
0	4
0	4
0	8
0	8
0	6
0	8
0	8
0	7
0	9
0	7
39	0
0	236
0	230
2	71
11	0
8	0
20	0
0	0
74	0
0	0
0	0
0	0
0	0
243	0
37	1
0	1
0	1
0	1
9	0
4	0
0	0
0	0
0	9
0	9
2	0
0	0
16	0
214	0
6	0
0	0
0	0
0	5
0	5
59	0
5	0
36	0
18	0
0	149
0	149
0	149
0	0
2	2
0	2
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	6
0	0
0	3
0	3
9	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
13	445
0	584
0	582
2	581
0	349
0	345
317	348
0	29
0	29
0	29
0	29
0	29
60	0
0	0
0	5
0	5
1	0
0	0
0	0
11	3
0	3
10	3
0	0
0	0
0	0
0	0
0	0
9	0
80	0
0	21
0	21
17	0
7	0
129	0
26	0
48	0
36	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	5
0	5
49	0
0	0
15	13
0	13
0	13
0	10
0	5
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
1	0
0	8
0	8
0	3
0	3
0	3
0	3
0	3
0	6
0	6
0	6
0	6
0	6
0	6
0	7
0	17
0	17
0	17
0	17
0	17
0	0
0	6
0	7
0	17
0	2
0	2
0	2
0	2
1	2
255	0
2	12
0	12
0	10
0	48
0	48
0	48
18	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
1	0
108	0
45	0
0	0
0	0
79	0
0	3
0	1
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
13	0
30	0
1	99
46	79
34	88
1	10
2	9
0	10
0	9
0	0
0	6
0	6
0	2
0	23
0	23
0	23
99	0
4469	0
0	0
0	0
16	0
0	1927
0	1927
19	0
0	0
9	112
0	112
0	112
0	112
0	112
0	112
2	105
0	0
0	106
0	106
0	106
5	0
0	0
4	0
4	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
122	0
0	0
26	0
0	63
0	63
0	63
0	63
0	0
187	0
55	0
3176	0
6	0
0	0
43	0
169	0
2	0
1	0
0	0
0	0
0	0
13	0
1	0
0	0
0	145
0	146
0	140
0	141
33	0
0	162
0	162
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
2	0
0	0
13	0
0	0
6	0
3	0
0	0
41	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
3	0
4	0
1	0
0	0
1	0
0	0
0	0
0	0
10	0
3	13
0	13
0	10
0	5
0	1
0	0
0	0
28	690
0	690
19	0
0	0
22	0
0	0
0	69
3	69
12	0
25	0
0	0
40	0
0	0
0	0
6	0
0	0
0	0
0	28
0	28
76	0
0	26
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
1	0
70	0
73	0
0	11
0	11
0	3
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
75	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
304	0
9	15
0	15
0	15
0	12
42	0
12	0
67	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	8
0	8
0	0
0	0
0	14
0	14
0	0
0	0
70	0
1	0
3	0
10	0
40	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
19	0
0	6
5	0
0	6
0	0
0	0
6	0
1	0
34	0
0	0
0	0
7	94
0	94
1	0
0	0
0	142
0	142
0	141
0	5
0	5
0	5
0	0
27	0
51	0
0	0
0	1
0	0
0	1
0	1
0	54
0	54
1	0
0	21
0	1
0	1
0	6
0	6
0	6
0	6
0	21
2	0
0	0
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	5
0	5
0	0
0	0
14	0
5103	0
60	0
0	4
0	2
0	4
0	2
0	4
0	2
0	4
0	2
0	4
0	2
0	4
0	4
0	2
0	4
0	4
0	2
109	0
0	10
0	10
0	10
0	10
0	0
0	0
24	0
0	59
1	61
0	61
94	51
0	0
4	0
0	0
1	0
1	0
0	0
11	0
7	0
13	0
11	5
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	4
3	0
0	21
0	21
0	0
10	0
0	5
0	1
0	5
0	5
0	1
0	5
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
52	0
31	0
10	0
0	0
0	6
0	6
5	0
0	0
0	0
0	0
811	0
114	0
0	0
3	0
1	0
0	0
16	0
75	0
10	0
0	0
0	0
40	0
0	0
0	0
0	0
307	0
14	0
0	0
2	0
178	0
0	0
3	0
59	0
0	1
0	1
143	0
3	0
154	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	0
0	2
0	0
46	0
33	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	0
0	0
19	0
11	0
0	2
0	2
0	0
0	0
0	0
2	4
0	4
0	0
26	0
8	0
42	0
9	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
6	0
0	0
5	0
9	0
6	0
0	0
0	0
0	0
5	0
0	69
0	69
0	69
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
88	0
0	0
0	0
12	0
0	0
0	0
38	0
25	0
0	4
0	5
9	3
5	0
91	0
0	132
0	132
1	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
62	0
8	0
0	5
0	5
0	5
0	6
0	6
0	6
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	38
0	38
8861	0
19	0
0	0
0	0
0	0
0	0
0	0
49	0
23	0
118	0
35	0
678	0
4	0
282	0
4	0
3	0
1	0
2	0
0	0
0	0
4	0
1	0
0	0
8	0
0	0
0	0
2	0
0	15
0	15
0	0
0	0
7	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
146	0
0	19
0	19
0	16
0	16
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
15123	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	49
0	49
0	49
5	229
1	229
57	0
5	0
12	0
0	9
0	9
0	0
0	0
38	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
9	0
1616	0
5	0
0	68
1	68
2	0
3	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
1	0
65	0
0	0
0	0
0	0
0	0
0	0
206	0
0	0
56	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	0
32	0
0	0
0	0
0	0
51	0
2	0
78	0
39	0
173	0
0	0
3	0
26	0
429	0
1	247
0	247
3	1
0	1
0	1
5	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
5	0
0	0
0	0
0	0
0	0
39	0
15	0
307	0
0	38
0	38
1	0
104	0
0	0
0	0
0	0
0	22
0	22
0	22
0	17
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	46
0	46
0	46
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
9	0
0	0
10	0
82	0
38	0
0	0
0	0
13	0
41	0
3	45
1	42
2	26
0	10
5	10
0	0
0	0
0	2
0	2
61	0
0	0
0	0
0	0
26	0
0	1
0	2
0	1
0	2
0	1
0	0
0	0
0	0
0	0
658	0
71	0
86	2
1	2
0	0
0	0
0	0
0	0
79	0
9	0
0	74
0	74
7	0
117	0
15	0
0	0
0	0
12	0
1	0
0	0
59	0
77	0
73	0
1	0
0	1
0	1
0	0
55	0
0	0
18	0
33	0
156	0
88	0
9	0
15	0
0	93
0	93
0	0
0	0
1971	0
0	6
0	6
0	6
0	6
0	6
0	6
7	0
0	12
0	12
95	12
101	0
170	0
0	22
0	22
0	0
0	0
295	0
0	0
37	0
24	0
31	0
0	0
0	0
1	0
0	0
37	0
32	0
4	0
19	0
0	7
0	7
26	0
4	0
5	0
14	0
0	0
0	0
0	13
0	13
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	0
5	0
12	0
70	0
1	0
86	0
31	0
0	0
0	51
0	51
289	0
1	28
0	28
6	0
239	0
2	0
3	0
2	0
0	0
0	0
2	0
810	0
6248	0
3928	0
0	108
0	108
1	34
1	31
0	34
0	34
0	34
0	32
0	32
0	16
62	16
0	0
0	0
0	0
133	18
0	18
33	0
49	0
12	0
0	0
0	0
0	0
0	0
0	0
9	0
59	0
0	100
0	100
0	5
0	5
0	0
32	0
19	0
0	0
0	0
82	0
50	5
3987	5
26	0
1	0
16	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	17
0	2
0	17
0	2
0	0
0	0
0	0
0	0
0	0
0	36
0	36
0	4
0	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	56
0	56
0	56
0	56
0	56
15	95
0	95
0	0
0	0
2	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
27	0
0	0
3	0
19	0
0	0
1	0
0	0
0	0
17	208
0	208
1	99
124	0
45	0
2	0
78	0
0	7
0	4
0	7
0	0
0	0
0	0
0	0
0	0
172	0
0	0
0	0
47	0
22	0
98	0
0	0
0	0
0	0
0	0
90	0
0	0
6	0
0	0
0	0
103	0
0	0
1	0
181	0
0	0
373	0
93	0
50	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
302	0
0	0
62	0
0	0
0	0
0	0
0	0
82	0
0	0
64	0
37	0
0	0
0	0
0	0
0	0
0	0
4	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
17	0
26	0
0	0
0	1
0	1
4	1
0	1
0	0
0	13
0	13
0	13
0	13
0	13
0	13
0	11
0	1
0	0
0	0
3969	0
0	13
0	1
0	1
0	1
0	0
0	0
0	0
0	32
0	32
0	30
0	33
0	33
17	9
0	14
0	14
0	0
17	0
245	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
6120	0
8	43
0	43
3	0
4	0
0	0
0	0
0	0
2	0
0	1989
0	1989
0	1989
0	1988
0	1988
0	1988
0	1856
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
2	0
0	0
1	0
1	0
0	0
6	8
0	8
0	8
0	8
0	8
0	8
0	7
0	0
0	0
0	0
0	0
0	0
0	0
34	0
0	0
0	0
11	0
4	0
4	0
64	0
0	43
0	43
0	19
0	19
23	0
5	0
0	50
0	50
0	50
0	50
0	143
0	143
2	41
0	41
2	0
0	0
0	1
0	1
1	0
0	0
20	0
0	0
0	0
0	0
0	294
0	293
0	294
0	294
0	189
0	188
0	189
0	0
0	37
0	37
0	37
0	37
0	37
0	33
0	33
311	0
102	0
0	0
1	0
0	0
0	123
0	122
0	128
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	4
1	50
0	50
0	48
0	0
0	0
383	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
3	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	28
0	28
0	9
0	7
0	7
0	7
0	23
0	4
0	0
0	0
0	0
8	0
17	0
0	4
0	4
0	4
0	0
0	0
0	2
0	2
0	0
4	0
10	0
1	0
48	0
1	0
6	0
18	0
51	0
1	0
0	0
0	0
0	0
3	0
0	0
0	11
0	11
0	32
0	32
0	1
0	1
0	8
0	8
0	0
1	0
3	4
0	4
5	0
1	0
92	0
24	2
0	2
0	9
0	9
1	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
52	0
0	1
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
0	2
0	2
0	2
0	7
0	6
0	3
0	3
0	3
0	9
0	7
0	4
1	3
0	3
0	0
0	7
0	0
10	5
0	5
0	5
0	5
0	0
54	0
0	0
0	0
0	0
0	0
0	1
0	1
3	0
0	0
0	0
0	0
0	0
2	0
5	0
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
20	0
0	6
1	6
4	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
17	19
0	19
2	0
37	0
2	3
0	3
91	0
7	0
0	1
0	1
0	0
0	0
0	2
0	2
0	2
5	378
0	390
0	388
17	0
31	0
9	0
15	0
0	790
0	790
0	27
0	27
0	14
0	12
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
1	2
0	2
4	0
1	6
0	6
0	6
0	5
0	5
0	13
0	5
0	13
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
31	0
30	0
3	0
0	0
0	0
0	0
119	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
48	0
0	8
0	8
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
4	0
0	0
24	0
22	0
23	0
0	0
0	0
3	0
1	4
0	4
0	345
0	345
0	328
0	342
0	347
0	330
1	97
5	95
0	95
41	0
1578	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	5
0	5
6	0
0	0
1	0
0	0
7	0
0	7
0	7
0	7
0	0
0	0
40	0
0	3
0	3
0	0
0	0
0	0
70	0
107	0
59	0
0	43
0	43
0	43
0	43
18	0
323	0
0	0
1	0
14	0
1	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
315	0
15	0
0	0
0	0
0	0
1	72
0	72
0	2
0	2
0	2
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	70
0	70
0	70
40	0
1	0
0	12
0	12
0	12
0	73
0	73
1	0
2	0
0	0
0	0
0	0
1	0
0	0
0	566
0	566
0	680
0	273
0	644
10	676
0	588
0	399
0	680
0	680
0	676
0	1
0	1
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	0
6	0
35	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
5	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	1
8	0
13	0
195	0
52	0
0	0
0	0
0	0
426	0
31	0
0	0
0	0
0	1
0	1
0	0
2	0
149	0
127	0
87	0
91	0
0	57
0	39
0	11
0	0
0	0
0	0
0	39
0	39
0	11
0	58
0	40
0	40
0	40
0	14
0	14
0	14
0	14
0	14
0	9
0	9
0	1
0	1
0	18
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	17
0	1
0	1
0	1
0	1
0	1
0	1
0	19
0	19
0	19
0	19
0	19
0	19
0	19
0	19
0	7
0	0
0	7
0	7
0	8
0	7
0	7
0	8
1490	0
0	3
0	3
0	0
0	10
0	10
42	0
8	0
8	0
0	0
35	0
327	0
0	0
0	0
0	0
22	0
0	0
9	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
10	0
5	0
110	0
15	0
188	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
4	66
0	66
0	4
10	0
0	0
1	0
0	0
0	4
0	4
0	2
0	0
95	0
10	0
0	16
0	16
0	15
0	15
0	15
0	15
0	0
0	0
0	0
0	5
1	5
0	4
0	0
0	0
0	0
11	0
71	0
20	0
2	0
0	1
0	1
0	1
0	1
839	0
0	12
0	12
15	0
18	0
0	0
43	0
5	0
0	0
3	0
0	70
0	70
0	70
0	61
0	61
0	0
0	0
0	0
0	0
0	0
0	0
89	0
4479	0
25	0
13	0
23	0
0	0
0	0
3	0
0	0
0	0
0	0
10	0
17	0
5059	0
111	0
0	3
0	3
15	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	6
0	6
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	7
0	7
0	52
0	52
0	52
0	0
2	0
0	0
0	0
0	14
0	14
0	14
0	14
0	14
33	0
0	3
0	3
13	0
0	1
0	1
0	0
3	0
0	642
0	641
0	642
6	0
20	112
0	112
124	0
0	0
0	0
73	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	40
0	40
0	40
0	40
0	40
1	13
0	13
0	13
0	0
0	0
0	0
0	0
2	0
0	0
1	1
0	1
39	0
0	0
0	3
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
114	7
0	7
72	0
422	0
38	0
7	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
62	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
34	1
0	1
0	0
23	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	8
0	8
0	8
0	8
0	8
0	6
0	2
1	0
0	0
1	0
0	0
2	38
0	42
0	42
0	42
0	42
0	42
0	68
0	68
0	68
0	43
2	43
71	0
3	0
4	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	63
0	63
36	0
74	0
13	0
29	0
9	0
13	0
10	0
41	0
0	0
0	0
0	0
0	2
0	2
512	0
0	0
1	0
0	70
0	70
48	3
4	3
1	0
1	0
0	0
470	0
16	0
82	0
1	47
0	70
0	70
0	70
0	50
0	50
0	50
0	69
0	69
1	67
223	0
0	0
1	0
0	0
0	0
0	0
1	5
0	5
122	0
0	10
0	10
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
17	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
18	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	2
0	2
93	0
49	0
46	0
25	0
57	0
0	0
0	0
0	0
0	2
0	2
27	0
7	0
2	0
0	41
0	41
0	38
0	36
0	36
0	36
0	0
1	0
0	0
5	0
209	0
2	21
0	21
77	0
245	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
32	0
15	0
0	0
0	6
0	6
0	6
3	6
233	0
7	0
2	0
0	0
0	0
0	0
0	0
43	0
0	2
0	2
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	109
0	109
226	0
119	0
30	0
0	1
0	1
0	1
0	1
0	1
0	1
120	0
2	0
0	0
0	0
0	14
0	14
0	0
46	0
0	0
81	0
0	0
0	0
1	3
5	3
49	0
0	2
0	2
10	0
0	42
0	42
0	0
0	0
26	0
0	0
319	0
122	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
2	0
0	0
0	0
0	0
0	0
0	0
80	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
29	0
0	0
34	0
39	0
2	0
3	0
25	0
0	0
15	0
1	0
3	0
3	0
92	0
0	0
0	0
0	0
0	0
28	0
9	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	30
0	29
4	0
15	0
1	0
3	0
0	0
2	0
59	0
7	0
5	0
0	0
6	0
12	0
125	0
0	0
1	0
2	1
0	1
1	0
14	0
19	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
6	0
9	0
0	3
0	3
0	3
0	0
2	7
0	7
0	7
0	7
0	15
0	15
0	4
164	0
5	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	251
0	251
0	251
0	1
0	16
0	16
54	0
0	26
0	26
1	26
1	26
1	26
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
24	0
116	0
43	0
4	0
0	0
3	0
74	0
6	0
6	0
0	0
0	0
0	0
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	13
0	0
0	14
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
7	0
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
3773	0
49	0
142	0
0	0
42	0
35	0
2	0
0	0
24	0
0	31
0	31
37	0
4	0
29	0
0	10
0	10
0	4
0	0
0	0
0	0
24	0
13	0
11	0
60	0
148	0
0	4
0	4
11	0
0	30
0	30
134	0
0	6
19	6
0	7
0	6
144	0
0	0
0	54
0	54
0	54
0	25
0	0
0	0
0	0
0	0
1	0
0	0
7	0
78	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	9
0	9
64	0
85	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
97	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
3	0
0	3
0	3
0	3
0	3
0	3
0	2
0	2
0	2
0	2
1	2
0	2
4	12
0	0
0	1
0	41
0	1
0	1
0	41
0	0
3	0
27	0
0	5
0	5
0	5
0	5
0	5
0	6
0	6
0	6
0	6
0	6
88	0
0	0
0	0
1	0
32	0
7	1
1	1
85	0
7	0
0	0
0	0
0	0
0	11
0	11
0	0
0	0
0	11
0	10
0	10
0	10
6	0
0	10
0	7
0	9
0	2
0	0
0	2
0	0
4	140
0	140
10	0
126	0
35	0
6	0
76	0
434	0
0	0
0	96
19	96
10	0
0	0
0	0
7	0
4	0
0	0
0	0
138	0
37	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
16	0
0	0
17	0
49	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
0	0
3	0
10	0
11	0
8	0
69	0
0	0
6	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
50	0
234	0
0	77
0	77
0	0
0	0
0	0
0	0
0	14
0	14
0	14
0	14
0	14
0	0
0	0
0	0
0	0
0	4
0	4
20	0
4	0
19	0
6	0
15	0
12	0
0	0
4	1
2	1
0	6
0	6
0	6
2	0
0	66
0	66
0	66
0	66
0	66
0	66
0	66
0	66
0	0
4	0
17	0
1	0
0	0
0	0
8	0
0	0
14	0
66	0
35	0
10	0
46	0
0	16
0	16
0	16
0	12
0	6
13	0
0	45
0	47
0	47
0	47
0	45
0	9
0	9
0	7
0	9
0	47
0	9
0	40
10	0
4359	0
0	49
0	49
0	49
0	0
0	0
0	0
0	0
2	0
